3526,[E.21],Errores de mantenimiento / actualización de programas (software),1,11.1.5,El trabajo en áreas seguras,21
3527,[A.13],Repudio,2,12.4.4,Sincronización del reloj,13
3528,[E.18],Destrucción de información,3,8.1.1,Inventario de activos,41
3528,[E.18],Destrucción de información,3,6.1.4,Contacto con grupos de especial interés,41
3529,[E.7],Deficiencias en la organización,2,8.2.3,Manipulado de la información,42
3530,[E.7],Deficiencias en la organización,1,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,46
3530,[E.7],Deficiencias en la organización,1,6.2.1,Política de dispositivos móviles,46
3531,[A.22],Manipulación de programas,1,14.2.5,Principios de ingeniería de sistemas seguros,37
3532,[A.24],Denegación de servicio,0,9.1.2,Acceso a las redes y a los servicios de red,44
3533,[E.10],Errores de secuencia,4,6.2.2,Teletrabajo,14
3534,[A.15],Modificación deliberada de la información,4,18.2.3,Comprobación del cumplimiento técnico,29
3535,[A.15],Modificación deliberada de la información,2,11.1.1,Perímetro de seguridad física,39
3536,[A.11],Acceso no autorizado,0,16.1.3,Notificación de puntos débiles de la seguridad,47
3537,[A.29],Extorsión,4,12.3.1,Copias de seguridad de la información,39
3538,[A.8],Difusión de software dañino,4,6.1.4,Contacto con grupos de especial interés,18
3539,[E.28],Indisponibilidad del personal,0,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,16
3540,[A.4],Manipulación de la configuración,2,18.1.5,Regulación de los controles criptográficos,10
3541,[A.19],Divulgación de información,1,17.2.1,Disponibilidad de los recursos de tratamiento de la información,36
3542,[A.10],Alteración de secuencia,3,11.2.2,Instalaciones de suministro,36
3543,[A.18],Destrucción de información,2,11.2.1,Emplazamiento y protección de equipos,7
3544,[E.23],Errores de mantenimiento / actualización de equipos (hardware),3,11.1.3,Seguridad de oficinas, despachos y recursos,32
3545,[E.15],Alteración accidental de la información,3,12.1.4,Separación de los recursos de desarrollo, prueba y operación,1
3546,[A.25],Robo,0,9.2.5,Revisión de los derechos de acceso de usuario,22
3547,[E.4],Errores de configuración,0,12.3.1,Copias de seguridad de la información,45
3547,[E.4],Errores de configuración,0,9.4.4,Uso de utilidades con privilegios del sistema,45
3548,[A.27],Ocupación enemiga,1,11.2.2,Instalaciones de suministro,16
3549,[A.11],Acceso no autorizado,3,12.1.1,Documentación de los procedimientos de operación,28
3550,[A.27],Ocupación enemiga,2,16.1.1,Responsabilidades y procedimientos,33
3550,[A.27],Ocupación enemiga,2,13.1.3,Segregación de las redes,33
3551,[E.2],Errores del administrador,0,15.2.2,Gestión de cambios en la provisión del servicio del proveedor,31
3552,[E.24],Caída del sistema por agotamiento de recursos,0,8.1.4,Devolución de activos,43
3552,[E.24],Caída del sistema por agotamiento de recursos,0,8.1.1,Inventario de activos,43
3553,[E.23],Errores de mantenimiento / actualización de equipos (hardware),4,17.1.2,Implementar la continuidad de la seguridad de la información,33
3554,[A.29],Extorsión,0,13.2.3,Mensajería electrónica,14
3555,[A.7],Uso no previsto,1,16.1.2,Notificación de los eventos de seguridad de la información,47
3556,[A.18],Destrucción de información,4,12.1.1,Documentación de los procedimientos de operación,43
3557,[E.8],Difusión de software dañino,0,14.2.2,Procedimientos de control de cambios en sistemas,16
3558,[A.14],Interceptación de información (escucha),2,18.1.5,Regulación de los controles criptográficos,47
3559,[A.6],Abuso de privilegios de acceso,4,11.1.4,Protección contra las amenazas externas y ambientales,25
3560,[A.11],Acceso no autorizado,1,14.2.1,Política de desarrollo seguro,27
3561,[A.30],Ingeniería social (picaresca),3,7.2.3,Proceso disciplinario,33
3562,[A.8],Difusión de software dañino,0,17.1.3,Verificación, revisión y evaluación de la continuidad de la seguridad de la información,10
3563,[E.19],Fugas de información,3,8.1.4,Devolución de activos,8
3564,[A.25],Robo,4,8.1.2,Propiedad de los activos,21
3565,[A.30],Ingeniería social (picaresca),4,9.4.5,Control de acceso al código fuente de los programas,5
3566,[A.6],Abuso de privilegios de acceso,4,13.2.3,Mensajería electrónica,24
3566,[A.6],Abuso de privilegios de acceso,4,13.1.3,Segregación de las redes,24
3567,[E.20],Vulnerabilidades de los programas (software),0,17.1.2,Implementar la continuidad de la seguridad de la información,36
3567,[E.20],Vulnerabilidades de los programas (software),0,13.2.1,Políticas y procedimientos de intercambio de información,36
3568,[A.15],Modificación deliberada de la información,0,14.2.4,Restricciones a los cambios en los paquetes de software,42
3569,[A.8],Difusión de software dañino,4,16.1.1,Responsabilidades y procedimientos,29
3570,[E.24],Caída del sistema por agotamiento de recursos,2,7.1.1,Investigación de antecedentes,15
3571,[A.5],Suplantación de la identidad del usuario,2,9.4.3,Sistema de gestión de contraseñas,47
3572,[A.23],Manipulación de los equipos,2,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,2
3573,[E.4],Errores de configuración,4,6.1.4,Contacto con grupos de especial interés,45
3574,[E.9],Errores de [re-]encaminamiento,1,17.2.1,Disponibilidad de los recursos de tratamiento de la información,13
3575,[A.29],Extorsión,2,8.1.4,Devolución de activos,12
3576,[E.21],Errores de mantenimiento / actualización de programas (software),1,8.2.1,Clasificación de la información,21
3576,[E.21],Errores de mantenimiento / actualización de programas (software),1,12.7.1,Controles de auditoría de sistemas de información,21
3577,[I.10],Degradación de los soportes de almacenamiento de la información,4,11.2.1,Emplazamiento y protección de equipos,18
3578,[A.8],Difusión de software dañino,0,7.2.2,Concienciación, educación y capacitación en seguridad de la información,11
3579,[E.7],Deficiencias en la organización,1,11.2.7,Reutilización o eliminación segura de equipos,16
3580,[A.27],Ocupación enemiga,2,11.1.4,Protección contra las amenazas externas y ambientales,3
3581,[E.7],Deficiencias en la organización,2,8.2.2,Etiquetado de la información,43
3581,[E.7],Deficiencias en la organización,2,9.4.5,Control de acceso al código fuente de los programas,43
3582,[E.2],Errores del administrador,1,13.2.3,Mensajería electrónica,27
3583,[A.23],Manipulación de los equipos,1,9.4.4,Uso de utilidades con privilegios del sistema,11
3584,[E.2],Errores del administrador,2,8.3.3,Soportes físicos en tránsito,29
3585,[A.8],Difusión de software dañino,3,15.1.3,Cadena de suministro de tecnología de la información y de las comunicaciones,12
3586,[A.24],Denegación de servicio,2,13.2.1,Políticas y procedimientos de intercambio de información,8
3587,[A.28],Indisponibilidad del personal,2,8.2.1,Clasificación de la información,35
3588,[A.24],Denegación de servicio,0,13.2.4,Acuerdos de confidencialidad o no revelación,21
3588,[A.24],Denegación de servicio,0,14.2.1,Política de desarrollo seguro,21
3589,[E.19],Fugas de información,1,18.1.5,Regulación de los controles criptográficos,8
3590,[A.3],Manipulación de los registros de actividad (log),0,6.1.1,Roles y responsabilidades en seguridad de la información,15
3591,[E.1],Errores de los usuarios,1,9.3.1,Uso de la información secreta de autenticación,25
3591,[E.1],Errores de los usuarios,1,16.1.1,Responsabilidades y procedimientos,25
3592,[A.15],Modificación deliberada de la información,3,13.2.1,Políticas y procedimientos de intercambio de información,26
3592,[A.15],Modificación deliberada de la información,3,16.1.3,Notificación de puntos débiles de la seguridad,26
3593,[E.10],Errores de secuencia,4,12.1.4,Separación de los recursos de desarrollo, prueba y operación,13
3594,[A.25],Robo,1,12.2.2,Controles contra el código descargado en el cliente,33
3594,[A.25],Robo,1,16.1.5,Evaluación y decisión sobre los eventos de seguridad de información,33
3595,[A.18],Destrucción de información,0,11.2.7,Reutilización o eliminación segura de equipos,46
3596,[E.23],Errores de mantenimiento / actualización de equipos (hardware),2,11.1.5,El trabajo en áreas seguras,19
3597,[E.15],Alteración accidental de la información,3,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,46
3598,[E.21],Errores de mantenimiento / actualización de programas (software),1,12.1.4,Separación de los recursos de desarrollo, prueba y operación,41
3599,[E.9],Errores de [re-]encaminamiento,1,12.1.3,Gestión de capacidades,46
3599,[E.9],Errores de [re-]encaminamiento,1,14.2.2,Procedimientos de control de cambios en sistemas,46
3600,[A.24],Denegación de servicio,3,12.4.1,Registro de eventos,35
3601,[A.13],Repudio,0,15.1.3,Cadena de suministro de tecnología de la información y de las comunicaciones,26
3602,[A.12],Análisis de tráfico,1,5.1.1,Políticas para la seguridad de la información,9
3603,[A.8],Difusión de software dañino,1,14.2.8,Pruebas funcionales de seguridad de sistemas,29
3604,[A.3],Manipulación de los registros de actividad (log),4,14.1.1,Análisis y especificación de los requisitos de seguridad,41
3605,[A.27],Ocupación enemiga,0,6.1.5,Seguridad de la información en la gestión de proyectos,27
3606,[A.24],Denegación de servicio,0,10.1.1,Política de uso de los controles criptográficos,34
3607,[E.3],Errores de monitorización (log),3,5.1.1,Políticas para la seguridad de la información,28
3607,[E.3],Errores de monitorización (log),3,15.1.1,Política de seguridad de la información en las relaciones con los proveedores,28
3608,[E.25],Pérdida de equipos,0,13.2.2,Acuerdos de intercambio de información,11
3608,[E.25],Pérdida de equipos,0,9.4.5,Control de acceso al código fuente de los programas,11
3609,[E.20],Vulnerabilidades de los programas (software),2,9.4.5,Control de acceso al código fuente de los programas,20
3610,[E.25],Pérdida de equipos,0,15.2.1,Control y revisión de la provisión de servicios del proveedor,18
3611,[E.8],Difusión de software dañino,3,12.5.1,Instalación del software en explotación,24
3612,[E.20],Vulnerabilidades de los programas (software),3,13.1.3,Segregación de las redes,18
3612,[E.20],Vulnerabilidades de los programas (software),3,12.7.1,Controles de auditoría de sistemas de información,18
3613,[A.8],Difusión de software dañino,1,14.2.3,Revisión técnica de las aplicaciones tras efectuar cambios en el sistema operativo,8
3614,[E.18],Destrucción de información,0,11.1.6,Áreas de carga y descarga,1
3615,[A.19],Divulgación de información,4,18.1.3,Protección de los registros de la organización,32
3616,[E.1],Errores de los usuarios,0,10.1.2,Gestión de claves,31
3617,[A.7],Uso no previsto,3,8.1.3,Uso aceptable de los activos,37
3618,[A.7],Uso no previsto,3,13.2.1,Políticas y procedimientos de intercambio de información,18
3619,[A.29],Extorsión,2,14.1.2,Asegurar los servicios de aplicaciones en redes públicas,44
3620,[E.1],Errores de los usuarios,1,10.1.2,Gestión de claves,47
3621,[E.15],Alteración accidental de la información,1,9.4.1,Restricción del acceso a la información,0
3622,[A.4],Manipulación de la configuración,4,6.1.4,Contacto con grupos de especial interés,34
3622,[A.4],Manipulación de la configuración,4,16.1.6,Aprendizaje de los incidentes de seguridad de la información,34
3623,[E.3],Errores de monitorización (log),4,14.1.2,Asegurar los servicios de aplicaciones en redes públicas,32
3624,[A.28],Indisponibilidad del personal,3,8.2.3,Manipulado de la información,14
3625,[E.2],Errores del administrador,3,14.1.3,Protección de las transacciones de servicios de aplicaciones,43
3626,[A.15],Modificación deliberada de la información,4,12.3.1,Copias de seguridad de la información,20
3627,[E.1],Errores de los usuarios,4,12.1.4,Separación de los recursos de desarrollo, prueba y operación,46
3628,[E.3],Errores de monitorización (log),4,8.2.1,Clasificación de la información,0
3629,[A.8],Difusión de software dañino,0,9.4.2,Procedimientos seguros de inicio de sesión,23
3630,[A.24],Denegación de servicio,0,11.1.6,Áreas de carga y descarga,17
3631,[A.10],Alteración de secuencia,4,8.3.1,Gestión de soportes extraíbles,8
3632,[E.25],Pérdida de equipos,1,15.1.1,Política de seguridad de la información en las relaciones con los proveedores,43
3633,[A.22],Manipulación de programas,0,16.1.4,Evaluación y decisión sobre los eventos de seguridad de información,27
3634,[A.8],Difusión de software dañino,2,11.1.4,Protección contra las amenazas externas y ambientales,44
3635,[A.11],Acceso no autorizado,2,12.4.1,Registro de eventos,8
3636,[E.19],Fugas de información,3,7.2.2,Concienciación, educación y capacitación en seguridad de la información,18
3636,[E.19],Fugas de información,3,14.2.4,Restricciones a los cambios en los paquetes de software,18
3637,[A.9],[Re-]encaminamiento de mensajes,2,12.7.1,Controles de auditoría de sistemas de información,5
3638,[E.4],Errores de configuración,4,14.2.5,Principios de ingeniería de sistemas seguros,27
3639,[E.18],Destrucción de información,3,14.2.8,Pruebas funcionales de seguridad de sistemas,3
3640,[E.1],Errores de los usuarios,0,11.2.3,Seguridad del cableado,32
3640,[E.1],Errores de los usuarios,0,14.2.7,Externalización del desarrollo de software,32
3641,[E.2],Errores del administrador,1,13.1.1,Controles de red,20
3642,[E.19],Fugas de información,3,16.1.2,Notificación de los eventos de seguridad de la información,43
3643,[A.30],Ingeniería social (picaresca),0,14.2.5,Principios de ingeniería de sistemas seguros,8
3644,[A.3],Manipulación de los registros de actividad (log),2,13.1.2,Seguridad de los servicios de red,16
3645,[E.8],Difusión de software dañino,0,7.2.2,Concienciación, educación y capacitación en seguridad de la información,26
3646,[A.26],Ataque destructivo,2,8.2.3,Manipulado de la información,23
3646,[A.26],Ataque destructivo,2,12.4.1,Registro de eventos,23
3647,[A.24],Denegación de servicio,3,13.1.1,Controles de red,26
3648,[A.30],Ingeniería social (picaresca),4,9.4.4,Uso de utilidades con privilegios del sistema,30
3649,[E.18],Destrucción de información,1,18.2.2,Cumplimiento de las políticas y normas de seguridad,47
3650,[A.4],Manipulación de la configuración,0,11.2.8,Equipo de usuario desatendido,31
3651,[A.25],Robo,3,16.1.3,Notificación de puntos débiles de la seguridad,2
3652,[A.24],Denegación de servicio,1,14.1.1,Análisis y especificación de los requisitos de seguridad,43
3653,[A.7],Uso no previsto,4,7.1.3,Términos y condiciones de contratación,47
3653,[A.7],Uso no previsto,4,7.1.2,Términos y condiciones del empleo,47
3654,[E.4],Errores de configuración,2,9.1.1,Política de control de acceso,19
3655,[A.28],Indisponibilidad del personal,0,11.2.4,Mantenimiento de los equipos,42
3655,[A.28],Indisponibilidad del personal,0,8.1.4,Devolución de activos,42
3656,[A.27],Ocupación enemiga,0,9.2.5,Revisión de los derechos de acceso de usuario,27
3656,[A.27],Ocupación enemiga,0,7.1.3,Términos y condiciones de contratación,27
3657,[A.9],[Re-]encaminamiento de mensajes,2,11.1.3,Seguridad de oficinas, despachos y recursos,2
3658,[A.8],Difusión de software dañino,2,8.1.2,Propiedad de los activos,39
3659,[I.10],Degradación de los soportes de almacenamiento de la información,4,9.4.4,Uso de utilidades con privilegios del sistema,0
3659,[I.10],Degradación de los soportes de almacenamiento de la información,4,7.1.2,Términos y condiciones del empleo,0
3660,[E.1],Errores de los usuarios,3,16.1.7,Recopilación de evidencias,1
3661,[E.21],Errores de mantenimiento / actualización de programas (software),2,11.2.1,Emplazamiento y protección de equipos,35
3662,[E.24],Caída del sistema por agotamiento de recursos,4,14.2.4,Restricciones a los cambios en los paquetes de software,30
3663,[A.14],Interceptación de información (escucha),0,11.2.2,Instalaciones de suministro,8
3664,[A.19],Divulgación de información,3,6.2.2,Teletrabajo,27
3665,[A.12],Análisis de tráfico,2,12.2.2,Controles contra el código descargado en el cliente,44
3665,[A.12],Análisis de tráfico,2,12.4.4,Sincronización del reloj,44
3666,[E.18],Destrucción de información,3,8.2.2,Etiquetado de la información,41
3666,[E.18],Destrucción de información,3,18.1.4,Protección y privacidad de la información de carácter personal,41
3667,[E.25],Pérdida de equipos,3,8.2.2,Etiquetado de la información,28
3668,[E.9],Errores de [re-]encaminamiento,1,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,32
3669,[E.25],Pérdida de equipos,3,12.7.1,Controles de auditoría de sistemas de información,18
3670,[A.9],[Re-]encaminamiento de mensajes,1,18.1.4,Protección y privacidad de la información de carácter personal,22
3671,[A.3],Manipulación de los registros de actividad (log),3,17.2.1,Disponibilidad de los recursos de tratamiento de la información,1
3672,[A.7],Uso no previsto,2,11.1.5,El trabajo en áreas seguras,24
3673,[I.10],Degradación de los soportes de almacenamiento de la información,4,12.7.1,Controles de auditoría de sistemas de información,33
3673,[I.10],Degradación de los soportes de almacenamiento de la información,4,14.2.4,Restricciones a los cambios en los paquetes de software,33
3674,[E.21],Errores de mantenimiento / actualización de programas (software),1,11.2.6,Seguridad de los equipos fuera de las instalaciones,2
3675,[E.24],Caída del sistema por agotamiento de recursos,0,13.1.2,Seguridad de los servicios de red,44
3676,[E.25],Pérdida de equipos,4,7.2.2,Concienciación, educación y capacitación en seguridad de la información,44
3677,[I.10],Degradación de los soportes de almacenamiento de la información,3,12.4.1,Registro de eventos,9
3678,[E.3],Errores de monitorización (log),1,17.1.1,Planificación de la continuidad de la seguridad de la información,10
3679,[E.7],Deficiencias en la organización,4,11.1.4,Protección contra las amenazas externas y ambientales,10
3680,[I.10],Degradación de los soportes de almacenamiento de la información,2,18.1.3,Protección de los registros de la organización,3
3680,[I.10],Degradación de los soportes de almacenamiento de la información,2,14.3.1,Protección de los datos de prueba,3
3681,[A.22],Manipulación de programas,2,17.1.1,Planificación de la continuidad de la seguridad de la información,40
3682,[A.28],Indisponibilidad del personal,4,6.1.5,Seguridad de la información en la gestión de proyectos,19
3683,[E.21],Errores de mantenimiento / actualización de programas (software),3,11.2.4,Mantenimiento de los equipos,19
3684,[A.5],Suplantación de la identidad del usuario,3,13.2.4,Acuerdos de confidencialidad o no revelación,14
3684,[A.5],Suplantación de la identidad del usuario,3,16.1.3,Notificación de puntos débiles de la seguridad,14
3685,[E.23],Errores de mantenimiento / actualización de equipos (hardware),4,11.2.3,Seguridad del cableado,21
3686,[A.5],Suplantación de la identidad del usuario,0,9.1.2,Acceso a las redes y a los servicios de red,27
3687,[A.8],Difusión de software dañino,1,11.1.6,Áreas de carga y descarga,33
3688,[A.19],Divulgación de información,1,12.4.3,Registros de administración y operación,33
3689,[A.24],Denegación de servicio,0,14.2.7,Externalización del desarrollo de software,43
3689,[A.24],Denegación de servicio,0,18.1.2,Derechos de propiedad intelectual (IPR),43
3690,[A.26],Ataque destructivo,2,9.3.1,Uso de la información secreta de autenticación,29
3691,[A.15],Modificación deliberada de la información,1,18.1.3,Protección de los registros de la organización,5
3692,[E.9],Errores de [re-]encaminamiento,4,10.1.2,Gestión de claves,2
3692,[E.9],Errores de [re-]encaminamiento,4,12.1.2,Gestión de cambios,2
3693,[E.24],Caída del sistema por agotamiento de recursos,3,17.1.2,Implementar la continuidad de la seguridad de la información,35
3694,[I.10],Degradación de los soportes de almacenamiento de la información,4,9.4.5,Control de acceso al código fuente de los programas,34
3695,[A.18],Destrucción de información,0,11.2.6,Seguridad de los equipos fuera de las instalaciones,32
3696,[E.9],Errores de [re-]encaminamiento,4,18.1.2,Derechos de propiedad intelectual (IPR),41
3697,[A.10],Alteración de secuencia,1,14.2.3,Revisión técnica de las aplicaciones tras efectuar cambios en el sistema operativo,36
3698,[A.22],Manipulación de programas,2,9.3.1,Uso de la información secreta de autenticación,35
3699,[A.27],Ocupación enemiga,1,9.4.4,Uso de utilidades con privilegios del sistema,0
3700,[A.24],Denegación de servicio,4,16.1.1,Responsabilidades y procedimientos,22
3701,[A.9],[Re-]encaminamiento de mensajes,2,9.2.4,Gestión de la información secreta de autenticación de los usuarios,45
3702,[A.27],Ocupación enemiga,1,16.1.4,Evaluación y decisión sobre los eventos de seguridad de información,44
3702,[A.27],Ocupación enemiga,1,9.2.4,Gestión de la información secreta de autenticación de los usuarios,44
3703,[E.21],Errores de mantenimiento / actualización de programas (software),1,11.2.7,Reutilización o eliminación segura de equipos,23
3704,[A.8],Difusión de software dañino,0,11.1.6,Áreas de carga y descarga,37
3705,[A.27],Ocupación enemiga,4,11.1.6,Áreas de carga y descarga,35
3705,[A.27],Ocupación enemiga,4,14.2.2,Procedimientos de control de cambios en sistemas,35
3706,[E.7],Deficiencias en la organización,1,9.2.1,Registro y baja de usuario,31
3707,[A.12],Análisis de tráfico,2,10.1.2,Gestión de claves,5
3707,[A.12],Análisis de tráfico,2,18.2.3,Comprobación del cumplimiento técnico,5
3708,[E.28],Indisponibilidad del personal,0,17.1.1,Planificación de la continuidad de la seguridad de la información,0
3708,[E.28],Indisponibilidad del personal,0,5.1.1,Políticas para la seguridad de la información,0
3709,[E.19],Fugas de información,1,7.2.2,Concienciación, educación y capacitación en seguridad de la información,15
3710,[A.28],Indisponibilidad del personal,0,6.1.3,Contacto con las autoridades,31
3711,[A.7],Uso no previsto,4,11.1.3,Seguridad de oficinas, despachos y recursos,17
3712,[A.6],Abuso de privilegios de acceso,0,11.1.6,Áreas de carga y descarga,4
3713,[E.20],Vulnerabilidades de los programas (software),0,8.2.2,Etiquetado de la información,30
3714,[A.12],Análisis de tráfico,4,11.2.7,Reutilización o eliminación segura de equipos,25
3715,[E.1],Errores de los usuarios,3,16.1.2,Notificación de los eventos de seguridad de la información,47
3715,[E.1],Errores de los usuarios,3,12.1.2,Gestión de cambios,47
3716,[A.6],Abuso de privilegios de acceso,0,16.1.7,Recopilación de evidencias,43
3716,[A.6],Abuso de privilegios de acceso,0,11.1.3,Seguridad de oficinas, despachos y recursos,43
3717,[E.4],Errores de configuración,2,14.2.9,Pruebas de aceptación de sistemas,3
3717,[E.4],Errores de configuración,2,12.1.4,Separación de los recursos de desarrollo, prueba y operación,3
3718,[A.11],Acceso no autorizado,2,16.1.6,Aprendizaje de los incidentes de seguridad de la información,6
3719,[A.8],Difusión de software dañino,3,15.1.3,Cadena de suministro de tecnología de la información y de las comunicaciones,7
3720,[A.4],Manipulación de la configuración,1,12.1.1,Documentación de los procedimientos de operación,33
3721,[A.7],Uso no previsto,1,5.1.2,Revisión de la política de seguridad de la información,38
3722,[E.8],Difusión de software dañino,0,7.2.1,Responsabilidades de gestión,7
3722,[E.8],Difusión de software dañino,0,13.2.1,Políticas y procedimientos de intercambio de información,7
3723,[E.8],Difusión de software dañino,3,16.1.1,Responsabilidades y procedimientos,22
3724,[A.18],Destrucción de información,1,16.1.1,Responsabilidades y procedimientos,40
3725,[A.24],Denegación de servicio,1,16.1.5,Evaluación y decisión sobre los eventos de seguridad de información,25
3726,[E.9],Errores de [re-]encaminamiento,2,9.3.1,Uso de la información secreta de autenticación,41
3727,[E.1],Errores de los usuarios,4,12.1.4,Separación de los recursos de desarrollo, prueba y operación,15
3728,[E.3],Errores de monitorización (log),2,12.4.2,Protección de la información de registros,15
3729,[E.10],Errores de secuencia,2,9.2.6,Retirada o reasignación de los derechos de acceso,14
3729,[E.10],Errores de secuencia,2,13.2.2,Acuerdos de intercambio de información,14
3730,[A.18],Destrucción de información,1,11.1.5,El trabajo en áreas seguras,23
3731,[I.10],Degradación de los soportes de almacenamiento de la información,0,11.1.3,Seguridad de oficinas, despachos y recursos,26
3732,[A.13],Repudio,2,15.2.2,Gestión de cambios en la provisión del servicio del proveedor,22
3732,[A.13],Repudio,2,16.1.5,Evaluación y decisión sobre los eventos de seguridad de información,22
3733,[E.3],Errores de monitorización (log),0,11.2.3,Seguridad del cableado,7
3733,[E.3],Errores de monitorización (log),0,12.7.1,Controles de auditoría de sistemas de información,7
3734,[A.7],Uso no previsto,2,18.1.3,Protección de los registros de la organización,34
3735,[E.8],Difusión de software dañino,4,18.2.3,Comprobación del cumplimiento técnico,14
3736,[E.1],Errores de los usuarios,3,6.1.3,Contacto con las autoridades,14
3737,[A.28],Indisponibilidad del personal,3,12.1.4,Separación de los recursos de desarrollo, prueba y operación,0
3738,[A.29],Extorsión,4,18.1.4,Protección y privacidad de la información de carácter personal,8
3739,[E.28],Indisponibilidad del personal,2,11.2.2,Instalaciones de suministro,20
3740,[E.7],Deficiencias en la organización,0,16.1.3,Notificación de puntos débiles de la seguridad,9
3741,[E.28],Indisponibilidad del personal,1,11.2.7,Reutilización o eliminación segura de equipos,16
3742,[E.28],Indisponibilidad del personal,0,13.2.4,Acuerdos de confidencialidad o no revelación,3
3742,[E.28],Indisponibilidad del personal,0,9.2.5,Revisión de los derechos de acceso de usuario,3
3743,[A.28],Indisponibilidad del personal,4,16.1.2,Notificación de los eventos de seguridad de la información,18
3744,[E.24],Caída del sistema por agotamiento de recursos,1,11.2.8,Equipo de usuario desatendido,34
3745,[I.10],Degradación de los soportes de almacenamiento de la información,0,8.2.3,Manipulado de la información,11
3745,[I.10],Degradación de los soportes de almacenamiento de la información,0,10.1.2,Gestión de claves,11
3746,[A.14],Interceptación de información (escucha),2,11.2.1,Emplazamiento y protección de equipos,44
3747,[E.20],Vulnerabilidades de los programas (software),1,18.2.1,Revisión independiente de la seguridad de la información,26
3748,[A.10],Alteración de secuencia,4,13.2.3,Mensajería electrónica,4
3749,[A.4],Manipulación de la configuración,2,12.5.1,Instalación del software en explotación,12
3750,[E.3],Errores de monitorización (log),4,12.6.2,Restricción en la instalación de software,47
3750,[E.3],Errores de monitorización (log),4,14.2.2,Procedimientos de control de cambios en sistemas,47
3751,[E.9],Errores de [re-]encaminamiento,0,9.2.5,Revisión de los derechos de acceso de usuario,43
3752,[E.8],Difusión de software dañino,3,8.3.1,Gestión de soportes extraíbles,36
3753,[E.20],Vulnerabilidades de los programas (software),0,9.2.1,Registro y baja de usuario,16
3754,[I.10],Degradación de los soportes de almacenamiento de la información,3,7.1.3,Términos y condiciones de contratación,32
3755,[E.21],Errores de mantenimiento / actualización de programas (software),0,11.2.3,Seguridad del cableado,13
3755,[E.21],Errores de mantenimiento / actualización de programas (software),0,16.1.2,Notificación de los eventos de seguridad de la información,13
3756,[A.28],Indisponibilidad del personal,2,8.1.1,Inventario de activos,16
3757,[A.25],Robo,4,11.2.7,Reutilización o eliminación segura de equipos,33
3758,[A.25],Robo,0,14.2.9,Pruebas de aceptación de sistemas,10
3758,[A.25],Robo,0,11.1.5,El trabajo en áreas seguras,10
3759,[A.29],Extorsión,1,11.2.5,Retirada de materiales propiedad de la empresa,29
3760,[A.27],Ocupación enemiga,2,6.1.3,Contacto con las autoridades,41
3761,[A.18],Destrucción de información,1,9.2.1,Registro y baja de usuario,7
3762,[E.18],Destrucción de información,4,18.1.3,Protección de los registros de la organización,44
3762,[E.18],Destrucción de información,4,14.2.7,Externalización del desarrollo de software,44
3763,[E.3],Errores de monitorización (log),2,12.1.1,Documentación de los procedimientos de operación,41
3764,[E.7],Deficiencias en la organización,1,9.4.2,Procedimientos seguros de inicio de sesión,16
3765,[E.2],Errores del administrador,0,18.1.3,Protección de los registros de la organización,23
3766,[E.4],Errores de configuración,4,11.2.7,Reutilización o eliminación segura de equipos,45
3767,[A.25],Robo,0,8.1.1,Inventario de activos,12
3767,[A.25],Robo,0,11.2.1,Emplazamiento y protección de equipos,12
3768,[A.3],Manipulación de los registros de actividad (log),3,6.1.1,Roles y responsabilidades en seguridad de la información,15
3769,[A.3],Manipulación de los registros de actividad (log),3,9.2.1,Registro y baja de usuario,1
3769,[A.3],Manipulación de los registros de actividad (log),3,12.3.1,Copias de seguridad de la información,1
3770,[A.28],Indisponibilidad del personal,4,7.2.2,Concienciación, educación y capacitación en seguridad de la información,45
3771,[E.2],Errores del administrador,0,16.1.4,Evaluación y decisión sobre los eventos de seguridad de información,38
3771,[E.2],Errores del administrador,0,12.4.4,Sincronización del reloj,38
3772,[E.2],Errores del administrador,2,11.2.4,Mantenimiento de los equipos,8
3773,[A.8],Difusión de software dañino,1,5.1.2,Revisión de la política de seguridad de la información,31
3774,[E.3],Errores de monitorización (log),1,9.2.3,Gestión de privilegios de acceso,26
3774,[E.3],Errores de monitorización (log),1,7.2.1,Responsabilidades de gestión,26
3775,[A.7],Uso no previsto,2,9.4.1,Restricción del acceso a la información,10
3776,[E.20],Vulnerabilidades de los programas (software),4,14.2.6,Entorno de desarrollo seguro,0
3777,[A.6],Abuso de privilegios de acceso,4,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,19
3778,[E.23],Errores de mantenimiento / actualización de equipos (hardware),4,11.1.5,El trabajo en áreas seguras,38
3778,[E.23],Errores de mantenimiento / actualización de equipos (hardware),4,9.2.2,Provisión de acceso de usuario,38
3779,[A.24],Denegación de servicio,3,14.2.4,Restricciones a los cambios en los paquetes de software,16
3779,[A.24],Denegación de servicio,3,5.1.2,Revisión de la política de seguridad de la información,16
3780,[A.14],Interceptación de información (escucha),0,13.1.3,Segregación de las redes,47
3780,[A.14],Interceptación de información (escucha),0,6.2.1,Política de dispositivos móviles,47
